Type,Title,Content,Sender_brand,Topic_category,Suspicion_level,LLM_likeness,Language_style,Phishing_technique,Is_Phishing,Model_Source,Text
E-mail,Nagroda Media Expert,"Szanowny Kliencie, gratulujemy! Zostałeś wybrany do ekskluzywnego konkursu w Media Expert i masz szansę wygrać darmowy sprzęt o wartości 1000 PLN. Aby odebrać nagrodę, kliknij https://mediaexpert-hack.com/win/74928163.",Media Expert,Prize / lottery / voucher,4,4,rushed-marketing,fake prize / win,True,gpt-oss-20b,"[TYPE] E-mail
[SENDER] Media Expert
[TITLE] Nagroda Media Expert
[CONTENT] Szanowny Kliencie, gratulujemy! Zostałeś wybrany do ekskluzywnego konkursu w Media Expert i masz szansę wygrać darmowy sprzęt o wartości 1000 PLN. Aby odebrać nagrodę, kliknij https://mediaexpert-hack.com/win/74928163."
E-mail,Zwrot kosztów DHL,"Szanowny Kliencie, informujemy, że zwrot kosztów przesyłki DHL o numerze 1Z68X9Y2P3Q4R5 został zrealizowany. Kwota zwrotu wynosi 75 PLN i została przelana na podany numer konta w ciągu 3 dni roboczych. Aby sprawdzić status zwrotu, zaloguj się na konto DHL i przejdź do sekcji Historii przesyłek.",DHL,Payment / refund,5,5,rushed-marketing,fake refund / overpayment,True,gpt-oss-20b,"[TYPE] E-mail
[SENDER] DHL
[TITLE] Zwrot kosztów DHL
[CONTENT] Szanowny Kliencie, informujemy, że zwrot kosztów przesyłki DHL o numerze 1Z68X9Y2P3Q4R5 został zrealizowany. Kwota zwrotu wynosi 75 PLN i została przelana na podany numer konta w ciągu 3 dni roboczych. Aby sprawdzić status zwrotu, zaloguj się na konto DHL i przejdź do sekcji Historii przesyłek."
E-mail,Weryfikacja konta Trading 212,"Szanowny Kliencie, w celu zabezpieczenia Twojego konta Trading 212 wymagamy natychmiastowej weryfikacji danych. Kliknij https://trading212-verify.com/weryfikacja/74928163.",Trading 212,Login / verification,4,4,rushed-marketing,urgent verification + fake link,True,gpt-oss-20b,"[TYPE] E-mail
[SENDER] Trading 212
[TITLE] Weryfikacja konta Trading 212
[CONTENT] Szanowny Kliencie, w celu zabezpieczenia Twojego konta Trading 212 wymagamy natychmiastowej weryfikacji danych. Kliknij https://trading212-verify.com/weryfikacja/74928163."
E-mail,Aktualizacja danych Allianz,"Szanowny Kliencie, w celu utrzymania bezpieczeństwa Twojego konta Allianz wymagana jest aktualizacja danych. Kliknij https://allianz-verify.net/odblokuj/3K9P2M7R4T.",Allianz,Data / certificate update,4,4,rushed-marketing,fake security update,True,gpt-oss-20b,"[TYPE] E-mail
[SENDER] Allianz
[TITLE] Aktualizacja danych Allianz
[CONTENT] Szanowny Kliencie, w celu utrzymania bezpieczeństwa Twojego konta Allianz wymagana jest aktualizacja danych. Kliknij https://allianz-verify.net/odblokuj/3K9P2M7R4T."
E-mail,Opłata XTB,"Szanowny Kliencie, zamówienie w XTB o numerze 20250119-947281 zostało przyjęte, jednak wymaga dodatkowego opłaty w wysokości 50 PLN. Aby uiścić opłatę, kliknij https://pay-xtb.net/odblokuj/3K9P2M7R4T.",XTB,Payment / refund,5,5,rushed-marketing,fake payment demand,True,gpt-oss-20b,"[TYPE] E-mail
[SENDER] XTB
[TITLE] Opłata XTB
[CONTENT] Szanowny Kliencie, zamówienie w XTB o numerze 20250119-947281 zostało przyjęte, jednak wymaga dodatkowego opłaty w wysokości 50 PLN. Aby uiścić opłatę, kliknij https://pay-xtb.net/odblokuj/3K9P2M7R4T."
E-mail,Nagroda RTV Euro AGD,"Szanowny Kliencie, gratulujemy! Zostałeś wybrany do ekskluzywnego konkursu w RTV Euro AGD i masz szansę wygrać darmowy sprzęt o wartości 1500 PLN. Aby odebrać nagrodę, kliknij https://rtveuro-hack.com/win/74928163.",RTV Euro AGD,Prize / lottery / voucher,4,4,rushed-marketing,fake prize / win,True,gpt-oss-20b,"[TYPE] E-mail
[SENDER] RTV Euro AGD
[TITLE] Nagroda RTV Euro AGD
[CONTENT] Szanowny Kliencie, gratulujemy! Zostałeś wybrany do ekskluzywnego konkursu w RTV Euro AGD i masz szansę wygrać darmowy sprzęt o wartości 1500 PLN. Aby odebrać nagrodę, kliknij https://rtveuro-hack.com/win/74928163."
E-mail,Zwrot kosztów ePUAP,"Szanowny Kliencie, Twoja płatność w ePUAP o numerze 10103274895612 została zwrócona w wysokości 120 PLN. Aby potwierdzić transakcję, kliknij https://refund-ePUAP.net/odblokuj/3K9P2M7R4T.",ePUAP,Payment / refund,5,5,rushed-marketing,fake refund / overpayment,True,gpt-oss-20b,"[TYPE] E-mail
[SENDER] ePUAP
[TITLE] Zwrot kosztów ePUAP
[CONTENT] Szanowny Kliencie, Twoja płatność w ePUAP o numerze 10103274895612 została zwrócona w wysokości 120 PLN. Aby potwierdzić transakcję, kliknij https://refund-ePUAP.net/odblokuj/3K9P2M7R4T."
E-mail,Aktualizacja danych ZUS,"Szanowny Kliencie, w celu zabezpieczenia Twojego konta ZUS wymagamy natychmiastowej weryfikacji danych. Kliknij https://zussync2.org/aktualizacja/74928163.",ZUS,US/ZUS notification,4,4,rushed-marketing,urgent verification + fake link,True,gpt-oss-20b,"[TYPE] E-mail
[SENDER] ZUS
[TITLE] Aktualizacja danych ZUS
[CONTENT] Szanowny Kliencie, w celu zabezpieczenia Twojego konta ZUS wymagamy natychmiastowej weryfikacji danych. Kliknij https://zussync2.org/aktualizacja/74928163."
E-mail,Nagroda morele.net,"Szanowny Kliencie, gratulujemy! Zostałeś wybrany do ekskluzywnego konkursu w morele.net i masz szansę wygrać darmowy sprzęt o wartości 800 PLN. Aby odebrać nagrodę, kliknij https://morele-hack.com/win/74928163.",morele.net,Prize / lottery / voucher,4,4,rushed-marketing,fake prize / win,True,gpt-oss-20b,"[TYPE] E-mail
[SENDER] morele.net
[TITLE] Nagroda morele.net
[CONTENT] Szanowny Kliencie, gratulujemy! Zostałeś wybrany do ekskluzywnego konkursu w morele.net i masz szansę wygrać darmowy sprzęt o wartości 800 PLN. Aby odebrać nagrodę, kliknij https://morele-hack.com/win/74928163."
SMS,Brak,Twoja paczka jest gotowa do odbioru w paczkomacie. Kod odbioru: 7492. Czas na odbiór: 24h. InPost,InPost,Parcel pickup,1,3,formal-corporate,brak,False,bielik_v3.0,"[TYPE] SMS
[SENDER] InPost
[TITLE] Brak
[CONTENT] Twoja paczka jest gotowa do odbioru w paczkomacie. Kod odbioru: 7492. Czas na odbiór: 24h. InPost"
SMS,Brak,"Wiadomość od mBank: Twoje konto zostało zablokowane z powodu podejrzanej aktywności. Kliknij link, aby je odblokować: secure.mbank.pl/verify",mBank,Account block warning,5,5,official-bureaucratic,urgent verification + fake link,True,bielik_v3.0,"[TYPE] SMS
[SENDER] mBank
[TITLE] Brak
[CONTENT] Wiadomość od mBank: Twoje konto zostało zablokowane z powodu podejrzanej aktywności. Kliknij link, aby je odblokować: secure.mbank.pl/verify"
E-mail,Potwierdzenie zamówienia nr 10103274895612,"Drogi Kliencie, dziękujemy za złożenie zamówienia nr 10103274895612 w sklepie Empik. Twoja przesyłka jest w trakcie przygotowania i zostanie wysłana w ciągu 24 godzin. Szczegóły dostawy znajdziesz w panelu klienta. Z poważaniem, Zespół Empik",Empik,Parcel pickup,1,3,formal-corporate,brak,False,bielik_v3.0,"[TYPE] E-mail
[SENDER] Empik
[TITLE] Potwierdzenie zamówienia nr 10103274895612
[CONTENT] Drogi Kliencie, dziękujemy za złożenie zamówienia nr 10103274895612 w sklepie Empik. Twoja przesyłka jest w trakcie przygotowania i zostanie wysłana w ciągu 24 godzin. Szczegóły dostawy znajdziesz w panelu klienta. Z poważaniem, Zespół Empik"
E-mail,Weryfikacja konta Allegro,"Szanowny Użytkowniku, aby zapewnić bezpieczeństwo Twojego konta, prosimy o weryfikację tożsamości. Kliknij link: secure.allegro.pl/verify-account. Brak reakcji w ciągu 48h spowoduje blokadę konta. Zespół Allegro",Allegro,Login / verification,4,4,official-bureaucratic,urgent verification + fake link,True,bielik_v3.0,"[TYPE] E-mail
[SENDER] Allegro
[TITLE] Weryfikacja konta Allegro
[CONTENT] Szanowny Użytkowniku, aby zapewnić bezpieczeństwo Twojego konta, prosimy o weryfikację tożsamości. Kliknij link: secure.allegro.pl/verify-account. Brak reakcji w ciągu 48h spowoduje blokadę konta. Zespół Allegro"
SMS,Brak,"Otrzymałeś zwrot podatku w wysokości 1500 PLN. Aby odebrać środki, kliknij: ePUAP.gov.pl/refund-2025",ePUAP,US/ZUS notification,5,5,official-bureaucratic,fake refund / overpayment,True,bielik_v3.0,"[TYPE] SMS
[SENDER] ePUAP
[TITLE] Brak
[CONTENT] Otrzymałeś zwrot podatku w wysokości 1500 PLN. Aby odebrać środki, kliknij: ePUAP.gov.pl/refund-2025"
E-mail,Aktualizacja statusu przesyłki DHL,"DHL informuje, że Twoja przesyłka o numerze ZW8X9P2Q7R4T jest w drodze do odbiorcy. Planowana data dostawy: 2025-01-21. Śledź przesyłkę na dhl.pl/track. Pozdrawiamy, DHL",DHL,Parcel tracking,1,3,formal-corporate,brak,False,bielik_v3.0,"[TYPE] E-mail
[SENDER] DHL
[TITLE] Aktualizacja statusu przesyłki DHL
[CONTENT] DHL informuje, że Twoja przesyłka o numerze ZW8X9P2Q7R4T jest w drodze do odbiorcy. Planowana data dostawy: 2025-01-21. Śledź przesyłkę na dhl.pl/track. Pozdrawiamy, DHL"
SMS,Brak,"Twój przelew na kwotę 2500 PLN został zatrzymany z powodu braku weryfikacji. Kliknij: bank.pl/verify-now, aby uniknąć utraty środków",Inny,Payment / refund,5,5,rushed-marketing,fake payment demand,True,bielik_v3.0,"[TYPE] SMS
[SENDER] <MASK>
[TITLE] Brak
[CONTENT] Twój przelew na kwotę 2500 PLN został zatrzymany z powodu braku weryfikacji. Kliknij: bank.pl/verify-now, aby uniknąć utraty środków"
E-mail,Potwierdzenie wygranej w konkursie,"Gratulacje! Wygrałeś 10 000 PLN w naszym konkursie. Aby odebrać nagrodę, kliknij link: konkurs.pl/odbierz-nagrode. Regulamin dostępny na stronie organizatora. Zespół Promocji",Inny,Prize / lottery / voucher,4,4,colloquial,fake prize / win,True,bielik_v3.0,"[TYPE] E-mail
[SENDER] <MASK>
[TITLE] Potwierdzenie wygranej w konkursie
[CONTENT] Gratulacje! Wygrałeś 10 000 PLN w naszym konkursie. Aby odebrać nagrodę, kliknij link: konkurs.pl/odbierz-nagrode. Regulamin dostępny na stronie organizatora. Zespół Promocji"
SMS,Brak,"Twoje konto Play zostało zablokowane z powodu zaległości. Zapłać 100 PLN teraz: play.pl/pay-now, aby uniknąć odłączenia usług",Play,Payment / refund,5,5,rushed-marketing,fake payment demand,True,bielik_v3.0,"[TYPE] SMS
[SENDER] Play
[TITLE] Brak
[CONTENT] Twoje konto Play zostało zablokowane z powodu zaległości. Zapłać 100 PLN teraz: play.pl/pay-now, aby uniknąć odłączenia usług"
E-mail,Aktualizacja danych konta PKO BP,"Szanowny Kliencie, w związku z nowymi przepisami prosimy o aktualizację danych osobowych. Kliknij link: pkobp.pl/aktualizuj-dane. Brak reakcji w ciągu 7 dni spowoduje blokadę konta. Z poważaniem, PKO BP",PKO BP,Data / certificate update,2,3,official-bureaucratic,brak,False,bielik_v3.0,"[TYPE] E-mail
[SENDER] PKO BP
[TITLE] Aktualizacja danych konta PKO BP
[CONTENT] Szanowny Kliencie, w związku z nowymi przepisami prosimy o aktualizację danych osobowych. Kliknij link: pkobp.pl/aktualizuj-dane. Brak reakcji w ciągu 7 dni spowoduje blokadę konta. Z poważaniem, PKO BP"
SMS,Brak,Twój paczkomat InPost jest przepełniony. Odbierz paczkę w ciągu 30 minut: inpost.pl/urgent-pickup,InPost,Parcel pickup,2,3,formal-corporate,brak,False,bielik_v3.0,"[TYPE] SMS
[SENDER] InPost
[TITLE] Brak
[CONTENT] Twój paczkomat InPost jest przepełniony. Odbierz paczkę w ciągu 30 minut: inpost.pl/urgent-pickup"
E-mail,Ostrzeżenie o próbie włamania na konto,"System wykrył podejrzaną aktywność na Twoim koncie. Natychmiast zmień hasło, klikając: bezpieczenstwo.allegro.pl/zmien-haslo. Twoje obecne hasło zostało zresetowane. Zespół Bezpieczeństwa Allegro",Allegro,Account block warning,3,4,official-bureaucratic,urgent verification + fake link,True,bielik_v3.0,"[TYPE] E-mail
[SENDER] Allegro
[TITLE] Ostrzeżenie o próbie włamania na konto
[CONTENT] System wykrył podejrzaną aktywność na Twoim koncie. Natychmiast zmień hasło, klikając: bezpieczenstwo.allegro.pl/zmien-haslo. Twoje obecne hasło zostało zresetowane. Zespół Bezpieczeństwa Allegro"
SMS,Brak,Twoja paczka o numerze ZW8X9P2Q7R4T czeka na odbiór. Proszę skontaktować się z kurierem.,InPost,Parcel pickup,1,3,formal-corporate,brak,False,deepseek_r1,"[TYPE] SMS
[SENDER] InPost
[TITLE] Brak
[CONTENT] Twoja paczka o numerze ZW8X9P2Q7R4T czeka na odbiór. Proszę skontaktować się z kurierem."
SMS,Brak,Uwaga! Twój PIN do odbioru paczki to 3816. Nie udostępniaj go innym.,DPD,Parcel pickup,1,3,formal-corporate,brak,False,deepseek_r1,"[TYPE] SMS
[SENDER] DPD
[TITLE] Brak
[CONTENT] Uwaga! Twój PIN do odbioru paczki to 3816. Nie udostępniaj go innym."
SMS,Brak,Witamy! Twoja przesyłka jest gotowa do odbioru. Szczegóły znajdziesz na stronie.,Poczta Polska,Parcel pickup,1,2,colloquial,brak,False,deepseek_r1,"[TYPE] SMS
[SENDER] Poczta Polska
[TITLE] Brak
[CONTENT] Witamy! Twoja przesyłka jest gotowa do odbioru. Szczegóły znajdziesz na stronie."
SMS,Brak,Paczka o numerze 1Z68X9Y2P3Q4R5 została dostarczona. Proszę zrealizować odbiór.,Allegro,Parcel pickup,1,4,formal-corporate,brak,False,deepseek_r1,"[TYPE] SMS
[SENDER] Allegro
[TITLE] Brak
[CONTENT] Paczka o numerze 1Z68X9Y2P3Q4R5 została dostarczona. Proszę zrealizować odbiór."
SMS,Brak,Odebrałeś paczkę? Sprawdź status transakcji na stronie naszej firmy.,InPost,Parcel tracking,1,3,formal-corporate,brak,False,deepseek_r1,"[TYPE] SMS
[SENDER] InPost
[TITLE] Brak
[CONTENT] Odebrałeś paczkę? Sprawdź status transakcji na stronie naszej firmy."
SMS,Brak,Przesyłka o numerze 3507K4P9M2L1 czeka na Ciebie. Skontaktuj się z dostawcą.,DPD,Parcel pickup,1,2,colloquial,brak,False,deepseek_r1,"[TYPE] SMS
[SENDER] DPD
[TITLE] Brak
[CONTENT] Przesyłka o numerze 3507K4P9M2L1 czeka na Ciebie. Skontaktuj się z dostawcą."
SMS,Brak,Uwaga! Twój kod odbioru paczki to 5279. Zabezpiecz go przed niepowołanym dostępem.,Poczta Polska,Parcel pickup,1,3,very correct corporate,brak,False,deepseek_r1,"[TYPE] SMS
[SENDER] Poczta Polska
[TITLE] Brak
[CONTENT] Uwaga! Twój kod odbioru paczki to 5279. Zabezpiecz go przed niepowołanym dostępem."
SMS,Brak,Twoja paczka czeka na Ciebie. Szczegóły dostępne w zakładce moje zamówienia.,Allegro,Parcel tracking,1,3,colloquial,brak,False,deepseek_r1,"[TYPE] SMS
[SENDER] Allegro
[TITLE] Brak
[CONTENT] Twoja paczka czeka na Ciebie. Szczegóły dostępne w zakładce moje zamówienia."
SMS,Brak,Odbierz swoją paczkę! Wprowadź kod: 1943. Nie udostępniaj go innym.,InPost,Parcel pickup,1,4,very correct corporate,brak,False,deepseek_r1,"[TYPE] SMS
[SENDER] InPost
[TITLE] Brak
[CONTENT] Odbierz swoją paczkę! Wprowadź kod: 1943. Nie udostępniaj go innym."
SMS,Brak,Przesyłka z numerem ZW8X9P2Q7R4T została dostarczona do paczkomatu.,DPD,Parcel tracking,1,4,very correct corporate,brak,False,deepseek_r1,"[TYPE] SMS
[SENDER] DPD
[TITLE] Brak
[CONTENT] Przesyłka z numerem ZW8X9P2Q7R4T została dostarczona do paczkomatu."
SMS,Brak,Twoja paczka o numerze ZW8K9P2Q7R4T czeka na odbiór w najbliższym punkcie.,InPost,Parcel pickup,1,2,formal-corporate,brak,False,deepseek_r1,"[TYPE] SMS
[SENDER] InPost
[TITLE] Brak
[CONTENT] Twoja paczka o numerze ZW8K9P2Q7R4T czeka na odbiór w najbliższym punkcie."
SMS,Brak,Otrzymałeś wiadomość ze swojego banku. Sprawdź najnowsze informacje.,mBank,Login / verification,1,3,formal-corporate,brak,False,deepseek_r1,"[TYPE] SMS
[SENDER] mBank
[TITLE] Brak
[CONTENT] Otrzymałeś wiadomość ze swojego banku. Sprawdź najnowsze informacje."
SMS,Brak,"Witaj, dziękujemy za zakupy. Twoje zamówienie zostało przetworzone.",Allegro,Parcel tracking,1,2,formal-corporate,brak,False,deepseek_r1,"[TYPE] SMS
[SENDER] Allegro
[TITLE] Brak
[CONTENT] Witaj, dziękujemy za zakupy. Twoje zamówienie zostało przetworzone."
SMS,Brak,Odbierz swoją nagrodę w konkursie! Kliknij link w wiadomości.,Inny,Prize / lottery / voucher,4,5,rushed-marketing,fake prize / win,True,deepseek_r1,"[TYPE] SMS
[SENDER] <MASK>
[TITLE] Brak
[CONTENT] Odbierz swoją nagrodę w konkursie! Kliknij link w wiadomości."
SMS,Brak,Odebraj kod rabatowy na zakupy. Kod to: 5279.,Empik,Payment / refund,1,2,formal-corporate,brak,False,deepseek_r1,"[TYPE] SMS
[SENDER] Empik
[TITLE] Brak
[CONTENT] Odebraj kod rabatowy na zakupy. Kod to: 5279."
SMS,Brak,Twoja przesyłka o numerze 1Z68X9Y2P3Q4R5 znajduje się w drodze do Ciebie.,DPD,Parcel tracking,1,2,formal-corporate,brak,False,deepseek_r1,"[TYPE] SMS
[SENDER] DPD
[TITLE] Brak
[CONTENT] Twoja przesyłka o numerze 1Z68X9Y2P3Q4R5 znajduje się w drodze do Ciebie."
SMS,Brak,"Zaktualizuj swoje dane w banku, Kliknij link do weryfikacji.",PKO BP,Data / certificate update,4,5,official-bureaucratic,urgent verification + fake link,True,deepseek_r1,"[TYPE] SMS
[SENDER] PKO BP
[TITLE] Brak
[CONTENT] Zaktualizuj swoje dane w banku, Kliknij link do weryfikacji."
SMS,Brak,Otrzymaj zwrot podatku. Szczegóły: us.gov/zwrot-2025-,US,US/ZUS notification,5,4,official-bureaucratic,fake security update,True,deepseek_r1,"[TYPE] SMS
[SENDER] US
[TITLE] Brak
[CONTENT] Otrzymaj zwrot podatku. Szczegóły: us.gov/zwrot-2025-"
SMS,Brak,Zamówienie zrealizowane! Sprawdź status na stronie.,morele.net,Parcel tracking,1,2,formal-corporate,brak,False,deepseek_r1,"[TYPE] SMS
[SENDER] morele.net
[TITLE] Brak
[CONTENT] Zamówienie zrealizowane! Sprawdź status na stronie."
SMS,Brak,Witamy w serwisie. Proszę potwierdzić swój numer telefonu.,T-Mobile,Login / verification,2,3,formal-corporate,brak,False,deepseek_r1,"[TYPE] SMS
[SENDER] T-Mobile
[TITLE] Brak
[CONTENT] Witamy w serwisie. Proszę potwierdzić swój numer telefonu."
SMS,Brak,Twój dostęp do bankowości internetowej został zablokowany. Proszę kliknąć.,ING,Account block warning,4,5,rushed-marketing,account block threat,True,deepseek_r1,"[TYPE] SMS
[SENDER] ING
[TITLE] Brak
[CONTENT] Twój dostęp do bankowości internetowej został zablokowany. Proszę kliknąć."
SMS,Brak,Twoja paczka InPost numer ZW8X9P2Q7R4T czeka w paczkomacie. Kod odbioru 7492. Odbierz w ciagu 48 godzin.,InPost,Parcel pickup,1,2,formal-corporate,brak,False,gpt_5.1,"[TYPE] SMS
[SENDER] InPost
[TITLE] Brak
[CONTENT] Twoja paczka InPost numer ZW8X9P2Q7R4T czeka w paczkomacie. Kod odbioru 7492. Odbierz w ciagu 48 godzin."
SMS,Brak,DPD informuje o nieudanej probie doreczenia przesylki 3507K4P9M2L1. Wymagana ponowna weryfikacja na dpd-bezpieczny24.pl/potwierdzenie/83K9M2R7P4T.,DPD,Parcel tracking,4,4,rushed-marketing,urgent verification + fake link,True,gpt_5.1,"[TYPE] SMS
[SENDER] DPD
[TITLE] Brak
[CONTENT] DPD informuje o nieudanej probie doreczenia przesylki 3507K4P9M2L1. Wymagana ponowna weryfikacja na dpd-bezpieczny24.pl/potwierdzenie/83K9M2R7P4T."
SMS,Brak,Allegro zwrot srodkow za zamowienie ORD-784K92P3M1 zostal wstrzymany. Uzupelnij dane platnosci na allegro-zwrot.pl/zwrot/2025-01-19-384921.,Allegro,Payment / refund,5,5,formal-corporate,fake refund / overpayment,True,gpt_5.1,"[TYPE] SMS
[SENDER] Allegro
[TITLE] Brak
[CONTENT] Allegro zwrot srodkow za zamowienie ORD-784K92P3M1 zostal wstrzymany. Uzupelnij dane platnosci na allegro-zwrot.pl/zwrot/2025-01-19-384921."
SMS,Brak,Twoje konto PKO BP zostanie czasowo zablokowane z powodu niezgodnosci danych. Potwierdz tozsamosc na pko-secure-auth.net/weryfikacja/68X9Y2P3Q4R5T.,PKO BP,Account block warning,5,4,formal-corporate,account block threat,True,gpt_5.1,"[TYPE] SMS
[SENDER] PKO BP
[TITLE] Brak
[CONTENT] Twoje konto PKO BP zostanie czasowo zablokowane z powodu niezgodnosci danych. Potwierdz tozsamosc na pko-secure-auth.net/weryfikacja/68X9Y2P3Q4R5T."
